Store,Date, Weekly_Sales ,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
3.00,29-04-2011," 367,405.40 ",0,78.69,3.81,219.02,7.57
3.00,6/5/2011," 413,042.12 ",0,69.45,3.91,219.20,7.57
3.00,13-05-2011," 386,312.68 ",0,79.87,3.90,219.37,7.57
3.00,20-05-2011," 364,603.13 ",0,75.79,3.91,219.13,7.57
3.00,27-05-2011," 369,350.60 ",0,84.41,3.79,218.89,7.57
3.00,3/6/2011," 394,507.84 ",0,84.29,3.70,218.64,7.57
3.00,10/6/2011," 391,638.75 ",0,84.84,3.65,218.40,7.57
3.00,17-06-2011," 403,423.34 ",0,86.96,3.64,218.36,7.57
3.00,24-06-2011," 385,520.71 ",0,84.94,3.59,218.45,7.57
3.00,1/7/2011," 368,962.72 ",0,85.10,3.52,218.55,7.57
3.00,8/7/2011," 395,146.24 ",0,85.38,3.48,218.64,7.57
3.00,15-07-2011," 373,454.33 ",0,87.14,3.58,218.73,7.57
3.00,22-07-2011," 360,617.37 ",0,86.19,3.65,218.79,7.57
3.00,29-07-2011," 345,381.29 ",0,88.07,3.68,218.84,7.57
3.00,5/8/2011," 409,981.25 ",0,88.45,3.68,218.90,7.57
3.00,12/8/2011," 380,376.85 ",0,88.88,3.64,218.96,7.57
3.00,19-08-2011," 379,716.91 ",0,88.44,3.55,219.02,7.57
3.00,26-08-2011," 366,367.55 ",0,87.67,3.52,219.09,7.57
3.00,2/9/2011," 375,988.69 ",0,89.12,3.53,219.15,7.57
3.00,9/9/2011," 377,347.49 ",1,81.72,3.55,219.21,7.57
3.00,16-09-2011," 375,629.51 ",0,83.63,3.53,219.40,7.57
3.00,23-09-2011," 365,248.94 ",0,80.19,3.47,219.74,7.57
3.00,30-09-2011," 368,477.93 ",0,82.58,3.36,220.09,7.57
3.00,7/10/2011," 403,342.40 ",0,75.54,3.29,220.43,7.20
3.00,14-10-2011," 368,282.57 ",0,73.75,3.27,220.75,7.20
3.00,21-10-2011," 394,976.36 ",0,69.03,3.35,220.91,7.20
3.00,28-10-2011," 389,540.62 ",0,71.04,3.37,221.08,7.20
3.00,4/11/2011," 459,443.22 ",0,59.31,3.33,221.25,7.20
3.00,11/11/2011," 407,764.25 ",0,61.70,3.30,221.41,7.20
3.00,18-11-2011," 398,838.97 ",0,63.91,3.31,221.64,7.20
3.00,25-11-2011," 556,925.19 ",1,68.00,3.24,221.90,7.20
3.00,2/12/2011," 472,511.32 ",0,54.97,3.17,222.16,7.20
3.00,9/12/2011," 468,772.80 ",0,49.26,3.16,222.42,7.20
3.00,16-12-2011," 510,747.62 ",0,57.95,3.16,222.64,7.20
3.00,23-12-2011," 551,221.21 ",0,53.41,3.11,222.83,7.20
3.00,30-12-2011," 410,553.88 ",1,48.29,3.13,223.01,7.20
3.00,6/1/2012," 398,178.21 ",0,52.42,3.16,223.19,6.83
3.00,13-01-2012," 367,438.62 ",0,51.86,3.26,223.38,6.83
3.00,20-01-2012," 365,818.61 ",0,56.20,3.27,223.47,6.83
3.00,27-01-2012," 349,518.10 ",0,58.06,3.29,223.56,6.83
3.00,3/2/2012," 424,960.66 ",0,59.33,3.36,223.66,6.83
3.00,10/2/2012," 473,292.47 ",1,51.65,3.41,223.75,6.83
3.00,17-02-2012," 475,591.08 ",0,52.39,3.51,223.92,6.83
3.00,24-02-2012," 418,925.47 ",0,60.12,3.56,224.13,6.83
3.00,2/3/2012," 469,752.56 ",0,61.65,3.63,224.35,6.83
3.00,9/3/2012," 445,162.05 ",0,60.71,3.67,224.56,6.83
3.00,16-03-2012," 411,775.80 ",0,64.00,3.73,224.72,6.83
3.00,23-03-2012," 413,907.25 ",0,66.53,3.79,224.79,6.83
3.00,30-03-2012," 407,488.84 ",0,69.36,3.85,224.87,6.83
3.00,6/4/2012," 503,232.13 ",0,73.01,3.89,224.94,6.66
3.00,13-04-2012," 420,789.74 ",0,72.83,3.89,225.01,6.66
3.00,20-04-2012," 434,822.13 ",0,72.05,3.88,225.07,6.66
3.00,27-04-2012," 394,616.11 ",0,73.39,3.81,225.12,6.66
3.00,4/5/2012," 439,913.57 ",0,79.51,3.75,225.18,6.66
3.00,11/5/2012," 431,985.36 ",0,75.19,3.69,225.24,6.66
3.00,18-05-2012," 418,112.76 ",0,72.38,3.63,225.25,6.66
3.00,25-05-2012," 413,701.29 ",0,78.58,3.56,225.25,6.66
3.00,1/6/2012," 432,268.53 ",0,81.55,3.50,225.25,6.66
3.00,8/6/2012," 446,336.80 ",0,81.65,3.45,225.25,6.66
3.00,15-06-2012," 442,074.79 ",0,84.66,3.39,225.26,6.66
3.00,22-06-2012," 419,497.95 ",0,82.70,3.35,225.31,6.66
3.00,29-06-2012," 422,965.33 ",0,86.42,3.29,225.35,6.66
3.00,6/7/2012," 411,206.50 ",0,83.14,3.23,225.39,6.33
3.00,13-07-2012," 416,913.10 ",0,82.28,3.26,225.43,6.33
3.00,20-07-2012," 432,424.85 ",0,81.38,3.31,225.44,6.33
3.00,27-07-2012," 389,427.90 ",0,84.94,3.41,225.45,6.33
3.00,3/8/2012," 419,990.29 ",0,86.55,3.42,225.46,6.33
3.00,10/8/2012," 391,811.60 ",0,85.85,3.49,225.47,6.33
3.00,17-08-2012," 394,918.83 ",0,87.36,3.57,225.56,6.33
3.00,24-08-2012," 412,449.67 ",0,83.01,3.62,225.69,6.33
3.00,31-08-2012," 408,838.73 ",0,85.18,3.64,225.83,6.33
3.00,7/9/2012," 408,229.73 ",1,84.99,3.73,225.97,6.33
3.00,14-09-2012," 407,589.16 ",0,78.36,3.72,226.11,6.33
3.00,21-09-2012," 414,392.09 ",0,72.78,3.72,226.32,6.33
3.00,28-09-2012," 389,813.02 ",0,77.46,3.67,226.52,6.33
3.00,5/10/2012," 443,557.65 ",0,72.74,3.62,226.72,6.03
3.00,12/10/2012," 410,804.39 ",0,70.31,3.60,226.92,6.03
3.00,19-10-2012," 424,513.08 ",0,73.44,3.59,226.97,6.03
3.00,26-10-2012," 405,432.70 ",0,74.66,3.51,226.99,6.03
4.00,5/2/2010," 2,135,143.87 ",0,43.76,2.60,126.44,8.62
4.00,12/2/2010," 2,188,307.39 ",1,28.84,2.57,126.50,8.62
4.00,19-02-2010," 2,049,860.26 ",0,36.45,2.54,126.53,8.62
4.00,26-02-2010," 1,925,728.84 ",0,41.36,2.59,126.55,8.62
4.00,5/3/2010," 1,971,057.44 ",0,43.49,2.65,126.58,8.62
4.00,12/3/2010," 1,894,324.09 ",0,49.63,2.70,126.60,8.62
4.00,19-03-2010," 1,897,429.36 ",0,55.19,2.74,126.61,8.62
4.00,26-03-2010," 1,762,539.30 ",0,39.91,2.75,126.61,8.62
4.00,2/4/2010," 1,979,247.12 ",0,48.77,2.74,126.60,7.90
4.00,9/4/2010," 1,818,452.72 ",0,54.16,2.77,126.60,7.90
4.00,16-04-2010," 1,851,519.69 ",0,56.23,2.81,126.56,7.90
4.00,23-04-2010," 1,802,677.90 ",0,56.87,2.81,126.47,7.90
4.00,30-04-2010," 1,817,273.28 ",0,53.04,2.79,126.38,7.90
4.00,7/5/2010," 2,000,626.14 ",0,56.77,2.84,126.29,7.90
4.00,14-05-2010," 1,875,597.28 ",0,62.35,2.85,126.21,7.90
4.00,21-05-2010," 1,903,752.60 ",0,67.40,2.82,126.18,7.90
4.00,28-05-2010," 1,857,533.70 ",0,67.73,2.76,126.16,7.90
4.00,4/6/2010," 1,903,290.58 ",0,70.83,2.70,126.14,7.90
4.00,11/6/2010," 1,870,619.23 ",0,78.45,2.67,126.11,7.90
4.00,18-06-2010," 1,929,736.35 ",0,81.53,2.64,126.11,7.90
4.00,25-06-2010," 1,846,651.95 ",0,81.10,2.65,126.13,7.90
4.00,2/7/2010," 1,881,337.21 ",0,73.66,2.67,126.14,7.37
4.00,9/7/2010," 1,812,208.22 ",0,80.35,2.64,126.15,7.37
4.00,16-07-2010," 1,898,427.66 ",0,78.53,2.62,126.15,7.37
4.00,23-07-2010," 1,848,426.78 ",0,79.78,2.61,126.13,7.37
4.00,30-07-2010," 1,796,637.61 ",0,80.70,2.65,126.11,7.37
4.00,6/8/2010," 1,907,638.58 ",0,76.53,2.64,126.09,7.37
4.00,13-08-2010," 2,007,050.75 ",0,78.08,2.70,126.06,7.37
4.00,20-08-2010," 1,997,181.09 ",0,78.83,2.67,126.08,7.37
4.00,27-08-2010," 1,848,403.92 ",0,74.44,2.62,126.09,7.37
4.00,3/9/2010," 1,935,857.58 ",0,76.80,2.58,126.10,7.37
4.00,10/9/2010," 1,865,820.81 ",1,73.54,2.57,126.11,7.37
4.00,17-09-2010," 1,899,959.61 ",0,64.91,2.59,126.15,7.37
4.00,24-09-2010," 1,810,684.68 ",0,60.96,2.64,126.19,7.37
4.00,1/10/2010," 1,842,821.02 ",0,63.96,2.62,126.23,7.13
4.00,8/10/2010," 1,951,494.85 ",0,67.73,2.65,126.28,7.13
4.00,15-10-2010," 1,867,345.09 ",0,62.03,2.73,126.33,7.13
4.00,22-10-2010," 1,927,610.06 ",0,64.17,2.74,126.38,7.13
4.00,29-10-2010," 1,933,333.00 ",0,56.94,2.72,126.44,7.13
4.00,5/11/2010," 2,013,115.79 ",0,51.60,2.70,126.49,7.13
4.00,12/11/2010," 1,999,794.26 ",0,52.65,2.74,126.55,7.13
4.00,19-11-2010," 2,097,809.40 ",0,48.05,2.78,126.61,7.13
4.00,26-11-2010," 2,789,469.45 ",1,48.08,2.75,126.67,7.13
4.00,3/12/2010," 2,102,530.17 ",0,46.40,2.73,126.73,7.13
4.00,10/12/2010," 2,302,504.86 ",0,42.40,2.86,126.79,7.13
4.00,17-12-2010," 2,740,057.14 ",0,46.57,2.88,126.88,7.13
4.00,24-12-2010," 3,526,713.39 ",0,43.21,2.89,126.98,7.13
4.00,31-12-2010," 1,794,868.74 ",1,38.09,2.96,127.09,7.13
4.00,7/1/2011," 1,862,476.27 ",0,39.34,2.98,127.19,6.51
4.00,14-01-2011," 1,865,502.46 ",0,31.60,2.99,127.30,6.51
4.00,21-01-2011," 1,886,393.94 ",0,38.34,3.02,127.44,6.51
4.00,28-01-2011," 1,814,240.85 ",0,40.60,3.02,127.58,6.51
4.00,4/2/2011," 2,119,086.04 ",0,34.61,3.00,127.72,6.51
4.00,11/2/2011," 2,187,847.29 ",1,33.29,3.03,127.86,6.51
4.00,18-02-2011," 2,316,495.56 ",0,48.17,3.06,128.00,6.51
4.00,25-02-2011," 2,078,094.69 ",0,49.00,3.09,128.13,6.51
4.00,4/3/2011," 2,103,455.75 ",0,46.56,3.31,128.26,6.51
4.00,11/3/2011," 2,039,818.41 ",0,50.93,3.46,128.40,6.51
4.00,18-03-2011," 2,116,475.38 ",0,51.86,3.50,128.51,6.51
4.00,25-03-2011," 1,944,164.32 ",0,59.10,3.48,128.62,6.51
4.00,1/4/2011," 1,900,246.47 ",0,56.99,3.52,128.72,5.95
4.00,8/4/2011," 2,074,953.46 ",0,62.61,3.61,128.82,5.95
4.00,15-04-2011," 1,960,587.76 ",0,62.34,3.72,128.91,5.95
4.00,22-04-2011," 2,220,600.76 ",0,68.80,3.78,128.96,5.95
4.00,29-04-2011," 1,878,167.44 ",0,64.22,3.78,129.00,5.95
4.00,6/5/2011," 2,063,682.76 ",0,63.41,3.87,129.04,5.95
4.00,13-05-2011," 2,002,362.37 ",0,70.65,3.87,129.09,5.95
4.00,20-05-2011," 2,015,563.48 ",0,70.49,3.88,129.08,5.95
4.00,27-05-2011," 1,986,597.95 ",0,73.65,3.77,129.06,5.95
4.00,3/6/2011," 2,065,377.15 ",0,78.26,3.68,129.05,5.95
4.00,10/6/2011," 2,073,951.38 ",0,80.05,3.64,129.04,5.95
4.00,17-06-2011," 2,141,210.62 ",0,83.51,3.62,129.04,5.95
4.00,24-06-2011," 2,008,344.92 ",0,81.85,3.57,129.07,5.95
4.00,1/7/2011," 2,051,533.53 ",0,84.54,3.50,129.09,5.64
4.00,8/7/2011," 2,066,541.86 ",0,84.59,3.47,129.11,5.64
4.00,15-07-2011," 2,049,046.95 ",0,83.27,3.56,129.13,5.64
4.00,22-07-2011," 2,036,231.39 ",0,82.84,3.63,129.15,5.64
4.00,29-07-2011," 1,989,674.07 ",0,84.36,3.66,129.17,5.64
4.00,5/8/2011," 2,160,057.39 ",0,86.09,3.66,129.18,5.64
4.00,12/8/2011," 2,105,668.74 ",0,82.98,3.62,129.20,5.64
4.00,19-08-2011," 2,232,892.10 ",0,82.77,3.55,129.24,5.64
4.00,26-08-2011," 1,988,490.21 ",0,81.47,3.52,129.28,5.64
4.00,2/9/2011," 2,078,420.31 ",0,77.99,3.53,129.33,5.64
4.00,9/9/2011," 2,093,139.01 ",1,73.34,3.55,129.37,5.64
4.00,16-09-2011," 2,075,577.33 ",0,72.76,3.53,129.43,5.64
4.00,23-09-2011," 2,031,406.41 ",0,69.23,3.47,129.52,5.64
4.00,30-09-2011," 1,929,486.63 ",0,72.15,3.37,129.61,5.64
4.00,7/10/2011," 2,166,737.65 ",0,65.79,3.30,129.69,5.14
4.00,14-10-2011," 2,074,548.85 ",0,63.75,3.28,129.77,5.14
4.00,21-10-2011," 2,207,742.13 ",0,64.79,3.36,129.78,5.14
4.00,28-10-2011," 2,151,659.59 ",0,55.31,3.36,129.79,5.14
4.00,4/11/2011," 2,281,217.31 ",0,49.86,3.32,129.81,5.14
4.00,11/11/2011," 2,203,028.96 ",0,47.12,3.29,129.82,5.14
4.00,18-11-2011," 2,243,946.59 ",0,50.44,3.29,129.83,5.14
4.00,25-11-2011," 3,004,702.33 ",1,47.96,3.23,129.84,5.14
4.00,2/12/2011," 2,180,999.26 ",0,38.71,3.18,129.85,5.14
4.00,9/12/2011," 2,508,955.24 ",0,31.64,3.15,129.86,5.14
4.00,16-12-2011," 2,771,397.17 ",0,36.44,3.15,129.90,5.14
4.00,23-12-2011," 3,676,388.98 ",0,35.92,3.10,129.98,5.14
4.00,30-12-2011," 2,007,105.86 ",1,36.89,3.12,130.07,5.14
4.00,6/1/2012," 2,047,766.07 ",0,38.64,3.16,130.16,4.61
4.00,13-01-2012," 1,941,676.61 ",0,34.41,3.26,130.24,4.61
4.00,20-01-2012," 2,005,097.76 ",0,42.09,3.27,130.28,4.61
4.00,27-01-2012," 1,928,720.51 ",0,40.31,3.29,130.31,4.61
4.00,3/2/2012," 2,173,373.91 ",0,41.81,3.35,130.35,4.61
4.00,10/2/2012," 2,374,660.64 ",1,33.00,3.41,130.38,4.61
4.00,17-02-2012," 2,427,640.17 ",0,34.19,3.49,130.45,4.61
4.00,24-02-2012," 2,226,662.17 ",0,41.31,3.54,130.55,4.61
4.00,2/3/2012," 2,206,319.90 ",0,50.38,3.62,130.65,4.61
4.00,9/3/2012," 2,202,450.81 ",0,53.63,3.67,130.74,4.61
4.00,16-03-2012," 2,214,967.44 ",0,59.81,3.71,130.83,4.61
4.00,23-03-2012," 2,091,592.54 ",0,59.07,3.76,130.90,4.61
4.00,30-03-2012," 2,089,381.77 ",0,72.63,3.82,130.97,4.61
4.00,6/4/2012," 2,470,206.13 ",0,67.69,3.86,131.04,4.31
4.00,13-04-2012," 2,105,301.39 ",0,68.69,3.88,131.11,4.31
4.00,20-04-2012," 2,144,336.89 ",0,68.60,3.86,131.12,4.31
4.00,27-04-2012," 2,064,065.66 ",0,76.47,3.81,131.13,4.31
4.00,4/5/2012," 2,196,968.33 ",0,80.14,3.75,131.14,4.31
4.00,11/5/2012," 2,127,661.17 ",0,67.64,3.69,131.15,4.31
4.00,18-05-2012," 2,207,214.81 ",0,68.43,3.62,131.10,4.31
4.00,25-05-2012," 2,154,137.67 ",0,77.47,3.55,131.03,4.31
4.00,1/6/2012," 2,179,360.94 ",0,77.41,3.48,130.96,4.31
4.00,8/6/2012," 2,245,257.18 ",0,78.11,3.43,130.89,4.31
4.00,15-06-2012," 2,234,190.93 ",0,80.94,3.37,130.83,4.31
4.00,22-06-2012," 2,197,299.65 ",0,81.63,3.33,130.79,4.31
4.00,29-06-2012," 2,128,362.92 ",0,84.23,3.26,130.76,4.31
4.00,6/7/2012," 2,224,499.28 ",0,80.37,3.19,130.72,4.08
4.00,13-07-2012," 2,100,252.61 ",0,76.86,3.22,130.68,4.08
4.00,20-07-2012," 2,175,563.69 ",0,79.14,3.26,130.70,4.08
4.00,27-07-2012," 2,048,613.65 ",0,81.06,3.36,130.72,4.08
4.00,3/8/2012," 2,174,514.13 ",0,83.86,3.37,130.74,4.08
4.00,10/8/2012," 2,193,367.69 ",0,83.21,3.48,130.76,4.08
4.00,17-08-2012," 2,283,540.30 ",0,81.41,3.55,130.79,4.08
4.00,24-08-2012," 2,125,241.68 ",0,75.76,3.61,130.84,4.08
4.00,31-08-2012," 2,081,181.35 ",0,76.47,3.65,130.89,4.08
4.00,7/9/2012," 2,125,104.72 ",1,82.09,3.71,130.93,4.08
4.00,14-09-2012," 2,117,854.60 ",0,68.20,3.71,130.98,4.08
4.00,21-09-2012," 2,119,438.53 ",0,68.97,3.72,131.01,4.08
4.00,28-09-2012," 2,027,620.23 ",0,71.74,3.67,131.04,4.08
4.00,5/10/2012," 2,209,835.43 ",0,63.07,3.62,131.08,3.88
4.00,12/10/2012," 2,133,026.07 ",0,57.11,3.60,131.11,3.88
4.00,19-10-2012," 2,097,266.85 ",0,64.46,3.61,131.15,3.88
4.00,26-10-2012," 2,149,594.46 ",0,63.64,3.51,131.19,3.88
5.00,5/2/2010," 317,173.10 ",0,39.70,2.57,211.65,6.57
5.00,12/2/2010," 311,825.70 ",1,39.81,2.55,211.80,6.57
5.00,19-02-2010," 303,447.57 ",0,41.14,2.51,211.85,6.57
5.00,26-02-2010," 270,281.63 ",0,46.70,2.56,211.88,6.57
5.00,5/3/2010," 288,855.71 ",0,48.89,2.63,211.91,6.57
5.00,12/3/2010," 297,293.59 ",0,58.50,2.67,211.94,6.57
5.00,19-03-2010," 281,706.41 ",0,55.46,2.72,211.77,6.57
5.00,26-03-2010," 273,282.97 ",0,52.47,2.73,211.57,6.57
5.00,2/4/2010," 331,406.00 ",0,63.18,2.72,211.37,6.47
5.00,9/4/2010," 328,020.49 ",0,65.19,2.77,211.17,6.47
5.00,16-04-2010," 306,858.69 ",0,65.30,2.81,211.04,6.47
5.00,23-04-2010," 288,839.73 ",0,65.13,2.80,210.99,6.47
5.00,30-04-2010," 298,697.84 ",0,67.53,2.78,210.94,6.47
5.00,7/5/2010," 333,522.60 ",0,71.53,2.84,210.89,6.47
5.00,14-05-2010," 296,673.77 ",0,74.79,2.85,210.89,6.47
5.00,21-05-2010," 301,615.49 ",0,75.20,2.83,211.17,6.47
5.00,28-05-2010," 310,013.11 ",0,79.81,2.76,211.45,6.47
5.00,4/6/2010," 337,825.89 ",0,79.54,2.71,211.73,6.47
5.00,11/6/2010," 296,641.91 ",0,80.70,2.67,212.01,6.47
5.00,18-06-2010," 313,795.60 ",0,83.91,2.64,212.01,6.47
5.00,25-06-2010," 295,257.30 ",0,83.72,2.65,211.90,6.47
5.00,2/7/2010," 305,993.27 ",0,81.25,2.67,211.78,6.50
5.00,9/7/2010," 291,808.87 ",0,81.14,2.64,211.66,6.50
5.00,16-07-2010," 280,701.70 ",0,83.98,2.62,211.66,6.50
5.00,23-07-2010," 274,742.63 ",0,83.66,2.61,211.79,6.50
5.00,30-07-2010," 268,929.03 ",0,82.46,2.64,211.93,6.50
5.00,6/8/2010," 303,043.02 ",0,86.10,2.63,212.06,6.50
5.00,13-08-2010," 286,477.35 ",0,87.41,2.69,212.20,6.50
5.00,20-08-2010," 287,205.38 ",0,87.71,2.66,212.16,6.50
5.00,27-08-2010," 288,519.75 ",0,87.05,2.62,212.12,6.50
5.00,3/9/2010," 323,798.00 ",0,84.06,2.58,212.09,6.50
5.00,10/9/2010," 306,533.08 ",1,79.86,2.57,212.05,6.50
5.00,17-09-2010," 282,558.65 ",0,82.28,2.58,212.08,6.50
5.00,24-09-2010," 293,131.58 ",0,78.53,2.62,212.15,6.50
5.00,1/10/2010," 283,178.12 ",0,71.10,2.60,212.23,6.77
5.00,8/10/2010," 290,494.85 ",0,64.99,2.63,212.30,6.77
5.00,15-10-2010," 280,681.20 ",0,68.11,2.72,212.37,6.77
5.00,22-10-2010," 284,988.27 ",0,70.96,2.73,212.42,6.77
5.00,29-10-2010," 278,031.81 ",0,70.58,2.72,212.46,6.77
5.00,5/11/2010," 325,310.30 ",0,58.88,2.69,212.51,6.77
5.00,12/11/2010," 301,827.36 ",0,62.37,2.73,212.56,6.77
5.00,19-11-2010," 297,384.81 ",0,52.52,2.77,212.45,6.77
5.00,26-11-2010," 488,362.61 ",1,66.15,2.74,212.30,6.77
5.00,3/12/2010," 344,490.88 ",0,51.31,2.71,212.16,6.77
5.00,10/12/2010," 352,811.53 ",0,48.27,2.84,212.02,6.77
5.00,17-12-2010," 367,801.19 ",0,51.61,2.87,211.96,6.77
5.00,24-12-2010," 466,010.25 ",0,55.01,2.89,211.96,6.77
5.00,31-12-2010," 298,180.18 ",1,49.79,2.94,211.96,6.77
5.00,7/1/2011," 286,347.26 ",0,48.30,2.98,211.96,6.63
5.00,14-01-2011," 260,636.71 ",0,37.74,2.98,212.01,6.63
5.00,21-01-2011," 275,313.34 ",0,45.41,3.02,212.38,6.63
5.00,28-01-2011," 279,088.39 ",0,44.50,3.01,212.75,6.63
5.00,4/2/2011," 329,613.20 ",0,41.67,2.99,213.12,6.63
5.00,11/2/2011," 311,590.54 ",1,38.25,3.02,213.49,6.63
5.00,18-02-2011," 356,622.61 ",0,58.83,3.05,213.81,6.63
5.00,25-02-2011," 294,659.50 ",0,63.35,3.07,214.10,6.63
5.00,4/3/2011," 329,033.66 ",0,60.35,3.29,214.38,6.63
5.00,11/3/2011," 293,098.10 ",0,55.74,3.46,214.67,6.63
5.00,18-03-2011," 312,177.67 ",0,64.31,3.49,214.93,6.63
5.00,25-03-2011," 294,732.50 ",0,70.71,3.47,215.16,6.63
5.00,1/4/2011," 314,316.55 ",0,61.50,3.52,215.40,6.49
5.00,8/4/2011," 307,333.62 ",0,69.64,3.62,215.64,6.49
5.00,15-04-2011," 307,913.58 ",0,72.02,3.74,215.86,6.49
5.00,22-04-2011," 328,415.44 ",0,74.34,3.81,216.03,6.49
5.00,29-04-2011," 307,291.56 ",0,74.75,3.81,216.20,6.49
5.00,6/5/2011," 322,904.68 ",0,66.27,3.91,216.37,6.49
5.00,13-05-2011," 290,930.01 ",0,77.38,3.90,216.53,6.49
5.00,20-05-2011," 299,614.33 ",0,71.37,3.91,216.30,6.49
5.00,27-05-2011," 297,149.69 ",0,80.14,3.79,216.07,6.49
5.00,3/6/2011," 329,183.92 ",0,83.81,3.70,215.84,6.49
5.00,10/6/2011," 304,984.14 ",0,83.61,3.65,215.61,6.49
5.00,17-06-2011," 304,811.82 ",0,86.84,3.64,215.56,6.49
5.00,24-06-2011," 302,881.64 ",0,84.76,3.59,215.65,6.49
5.00,1/7/2011," 327,093.89 ",0,85.81,3.52,215.75,6.53
5.00,8/7/2011," 310,804.93 ",0,86.64,3.48,215.84,6.53
5.00,15-07-2011," 283,248.62 ",0,88.64,3.58,215.93,6.53
5.00,22-07-2011," 292,539.73 ",0,86.97,3.65,215.99,6.53
5.00,29-07-2011," 275,142.17 ",0,89.42,3.68,216.05,6.53
5.00,5/8/2011," 317,738.56 ",0,91.07,3.68,216.11,6.53
5.00,12/8/2011," 289,886.16 ",0,90.16,3.64,216.17,6.53
5.00,19-08-2011," 303,643.84 ",0,89.35,3.55,216.23,6.53
5.00,26-08-2011," 310,338.17 ",0,89.18,3.52,216.30,6.53
5.00,2/9/2011," 315,645.53 ",0,90.38,3.53,216.36,6.53
5.00,9/9/2011," 321,110.22 ",1,79.04,3.55,216.42,6.53
5.00,16-09-2011," 278,529.71 ",0,83.55,3.53,216.60,6.53
5.00,23-09-2011," 291,024.98 ",0,78.01,3.47,216.94,6.53
5.00,30-09-2011," 292,315.38 ",0,81.16,3.36,217.28,6.53
5.00,7/10/2011," 309,111.47 ",0,71.64,3.29,217.61,6.30
5.00,14-10-2011," 286,117.72 ",0,72.36,3.27,217.92,6.30
5.00,21-10-2011," 306,069.18 ",0,66.90,3.35,218.09,6.30
5.00,28-10-2011," 307,035.11 ",0,69.27,3.37,218.25,6.30
5.00,4/11/2011," 353,652.23 ",0,56.71,3.33,218.41,6.30
5.00,11/11/2011," 311,906.70 ",0,60.71,3.30,218.57,6.30
5.00,18-11-2011," 307,944.37 ",0,64.33,3.31,218.79,6.30
5.00,25-11-2011," 507,900.07 ",1,61.93,3.24,219.04,6.30
5.00,2/12/2011," 376,225.61 ",0,51.14,3.17,219.29,6.30
5.00,9/12/2011," 367,433.77 ",0,44.12,3.16,219.54,6.30
5.00,16-12-2011," 379,530.30 ",0,54.42,3.16,219.76,6.30
5.00,23-12-2011," 458,562.24 ",0,50.33,3.11,219.94,6.30
5.00,30-12-2011," 349,624.88 ",1,45.62,3.13,220.12,6.30
5.00,6/1/2012," 312,078.71 ",0,50.21,3.16,220.30,5.94
5.00,13-01-2012," 291,454.52 ",0,48.86,3.26,220.48,5.94
5.00,20-01-2012," 287,523.98 ",0,54.65,3.27,220.57,5.94
5.00,27-01-2012," 295,974.22 ",0,54.63,3.29,220.66,5.94
5.00,3/2/2012," 333,948.00 ",0,57.35,3.36,220.76,5.94
5.00,10/2/2012," 349,239.88 ",1,48.57,3.41,220.85,5.94
5.00,17-02-2012," 356,427.98 ",0,48.25,3.51,221.01,5.94
5.00,24-02-2012," 312,220.47 ",0,57.75,3.56,221.22,5.94
5.00,2/3/2012," 359,206.21 ",0,60.66,3.63,221.43,5.94
5.00,9/3/2012," 347,295.60 ",0,57.69,3.67,221.65,5.94
5.00,16-03-2012," 339,392.54 ",0,63.55,3.73,221.80,5.94
5.00,23-03-2012," 321,299.99 ",0,64.44,3.79,221.87,5.94
5.00,30-03-2012," 331,318.73 ",0,67.76,3.85,221.95,5.94
5.00,6/4/2012," 402,985.70 ",0,70.40,3.89,222.02,5.80
5.00,13-04-2012," 351,832.03 ",0,70.56,3.89,222.10,5.80
5.00,20-04-2012," 330,063.06 ",0,67.33,3.88,222.15,5.80
5.00,27-04-2012," 324,839.74 ",0,68.96,3.81,222.21,5.80
5.00,4/5/2012," 360,932.69 ",0,77.10,3.75,222.26,5.80
5.00,11/5/2012," 333,870.52 ",0,73.45,3.69,222.31,5.80
5.00,18-05-2012," 336,189.66 ",0,70.45,3.63,222.33,5.80
5.00,25-05-2012," 341,994.48 ",0,78.23,3.56,222.33,5.80
5.00,1/6/2012," 359,867.80 ",0,79.72,3.50,222.33,5.80
5.00,8/6/2012," 341,704.59 ",0,81.02,3.45,222.34,5.80
5.00,15-06-2012," 327,383.64 ",0,81.64,3.39,222.35,5.80
5.00,22-06-2012," 325,041.68 ",0,80.57,3.35,222.39,5.80
5.00,29-06-2012," 329,658.10 ",0,87.08,3.29,222.43,5.80
5.00,6/7/2012," 341,214.43 ",0,82.35,3.23,222.47,5.60
5.00,13-07-2012," 316,203.64 ",0,80.78,3.26,222.51,5.60
5.00,20-07-2012," 321,205.12 ",0,81.05,3.31,222.52,5.60
5.00,27-07-2012," 306,827.36 ",0,85.06,3.41,222.53,5.60
5.00,3/8/2012," 324,195.17 ",0,86.91,3.42,222.54,5.60
5.00,10/8/2012," 306,759.70 ",0,86.96,3.49,222.55,5.60
5.00,17-08-2012," 314,014.18 ",0,87.52,3.57,222.63,5.60
5.00,24-08-2012," 320,831.36 ",0,79.45,3.62,222.76,5.60
5.00,31-08-2012," 344,642.01 ",0,84.25,3.64,222.90,5.60
5.00,7/9/2012," 350,648.91 ",1,86.30,3.73,223.03,5.60
5.00,14-09-2012," 299,800.67 ",0,76.65,3.72,223.17,5.60
