ProductID,Weight,FatContent,ProductVisibility,ProductType,Unit Price,Quantity,Total Sales,OutletID,Year,OutletSize,LocationType,OutletType
DRG49,8,Low Fat,0,Soft Drinks,245,,2447486,OUT035,2004,Small,Tier 2,Supermarket Type1
FDC52,,Regular,0,Dairy,152,,1522708,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDY13,12,Low Fat,0,Canned,75,,745670,OUT046,1997,Small,Tier 1,Supermarket Type1
FDY35,18,Regular,0,Breads,44,,440402,OUT013,1987,High,Tier 3,Supermarket Type1
FDI35,14,Low Fat,0,Starchy Foods,182,,1817634,OUT017,2007,,Tier 2,Supermarket Type1
NCU18,15,Low Fat,0,Household,141,,1414496,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDY33,15,Regular,0,Snack Foods,159,,1585262,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDC15,,Low Fat,0,Dairy,158,,1575288,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDU01,20,Regular,0,Canned,186,,1864924,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCU42,9,Low Fat,0,Household,170,,1695474,OUT046,1997,Small,Tier 1,Supermarket Type1
NCV29,12,Low Fat,0,Health and Hygiene,178,,1776686,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCY30,20,Low Fat,0,Household,183,,1828976,OUT017,2007,,Tier 2,Supermarket Type1
FDQ46,8,Low Fat,0,Snack Foods,112,,1121544,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDG58,,Regular,0,Snack Foods,154,,1537972,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDK33,18,Low Fat,0,Snack Foods,213,,2132560,OUT017,2007,,Tier 2,Supermarket Type1
NCD07,9,Low Fat,0,Household,116,,1156518,OUT045,2002,,Tier 2,Supermarket Type1
NCX29,,Low Fat,0,Health and Hygiene,144,,1444102,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCT42,6,Low Fat,0,Household,148,,1483392,OUT013,1987,High,Tier 3,Supermarket Type1
DRN59,15,Low Fat,0,Hard Drinks,46,,459060,OUT035,2004,Small,Tier 2,Supermarket Type1
FDI44,16,Low Fat,0,Fruits and Vegetables,79,,790328,OUT035,2004,Small,Tier 2,Supermarket Type1
FDA45,21,Low Fat,0,Snack Foods,178,,1782370,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDP31,21,Regular,0,Fruits and Vegetables,66,,657168,OUT045,2002,,Tier 2,Supermarket Type1
FDY01,12,Regular,0,Canned,115,,1151834,OUT046,1997,Small,Tier 1,Supermarket Type1
FDT09,15,Regular,0,Snack Foods,133,,1328284,OUT018,2009,Medium,Tier 3,Supermarket Type2
DRH03,,Low Fat,0,Dairy,95,,948120,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDA36,6,Low Fat,0,Baking Goods,187,,1866924,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCF31,9,Low Fat,0,Household,153,,1534024,OUT017,2007,,Tier 2,Supermarket Type1
FDG14,9,Regular,0,Canned,151,,1513024,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDG28,,Regular,0,Frozen Foods,246,,2455144,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDU14,18,Low Fat,0,Dairy,250,,2501750,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDY47,,Regular,0,Breads,131,,1311310,OUT019,1985,Small,Tier 1,Grocery Store
FDI56,7,Low Fat,0,Fruits and Vegetables,90,,904146,OUT049,1999,Medium,Tier 1,Supermarket Type1
DRD01,12,Regular,0,Soft Drinks,56,,564614,OUT013,1987,High,Tier 3,Supermarket Type1
FDM22,14,Regular,0,Snack Foods,55,,548640,OUT046,1997,Small,Tier 1,Supermarket Type1
FDH33,13,Low Fat,0,Snack Foods,42,,422428,OUT013,1987,High,Tier 3,Supermarket Type1
DRZ24,8,Low Fat,0,Soft Drinks,118,,1184440,OUT013,1987,High,Tier 3,Supermarket Type1
NCQ38,16,Low Fat,0,Others,105,,1052280,OUT046,1997,Small,Tier 1,Supermarket Type1
FDO16,,Low Fat,0,Frozen Foods,84,,840250,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDU07,,Low Fat,0,Fruits and Vegetables,149,,1492366,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCB07,19,Low Fat,0,Household,195,,1945110,OUT013,1987,High,Tier 3,Supermarket Type1
FDU48,19,Low Fat,0,Baking Goods,132,,1321284,OUT045,2002,,Tier 2,Supermarket Type1
NCM43,15,Low Fat,0,Others,165,,1651210,OUT045,2002,,Tier 2,Supermarket Type1
FDR31,6,Regular,0,Fruits and Vegetables,144,,1444102,OUT010,1998,,Tier 3,Grocery Store
DRK49,14,Low Fat,0,Soft Drinks,41,,411138,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCI30,20,Low Fat,0,Household,245,,2447460,OUT010,1998,,Tier 3,Grocery Store
DRD60,16,Low Fat,0,Soft Drinks,181,,1811634,OUT017,2007,,Tier 2,Supermarket Type1
NCG19,20,Low Fat,0,Household,235,,2353616,OUT046,1997,Small,Tier 1,Supermarket Type1
FDH12,10,LF,0,Baking Goods,105,,1050280,OUT035,2004,Small,Tier 2,Supermarket Type1
FDM32,21,Low Fat,0,Fruits and Vegetables,92,,916830,OUT035,2004,Small,Tier 2,Supermarket Type1
FDM27,12,Regular,0,Meat,156,,1560946,OUT035,2004,Small,Tier 2,Supermarket Type1
NCU53,,Low Fat,0,Health and Hygiene,166,,1657842,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCQ18,16,Low Fat,0,Household,99,,991700,OUT046,1997,Small,Tier 1,Supermarket Type1
FDS10,19,Low Fat,0,Snack Foods,179,,1791318,OUT013,1987,High,Tier 3,Supermarket Type1
FDB33,,Low Fat,0,Fruits and Vegetables,157,,1574262,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDI12,9,Regular,0,Baking Goods,86,,858856,OUT013,1987,High,Tier 3,Supermarket Type1
NCW42,18,Low Fat,0,Household,221,,2214456,OUT013,1987,High,Tier 3,Supermarket Type1
NCC06,19,Low Fat,0,Household,129,,1286336,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDW02,5,Regular,0,Dairy,126,,1258704,OUT017,2007,,Tier 2,Supermarket Type1
NCD43,9,Low Fat,0,Household,104,,1042964,OUT017,2007,,Tier 2,Supermarket Type1
FDM57,12,Regular,0,Snack Foods,83,,829908,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDA58,9,Low Fat,0,Snack Foods,237,,2368932,OUT017,2007,,Tier 2,Supermarket Type1
FDK56,10,Low Fat,0,Fruits and Vegetables,185,,1851898,OUT046,1997,Small,Tier 1,Supermarket Type1
FDP52,19,Regular,0,Frozen Foods,231,,2312010,OUT045,2002,,Tier 2,Supermarket Type1
FDW20,21,LF,0,Fruits and Vegetables,124,,1239730,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDS52,9,Low Fat,0,Frozen Foods,100,,1004016,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCT29,13,Low Fat,0,Health and Hygiene,120,,1198414,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCL54,13,Low Fat,0,Household,177,,1766054,OUT013,1987,High,Tier 3,Supermarket Type1
FDC05,13,Regular,0,Frozen Foods,198,,1982768,OUT045,2002,,Tier 2,Supermarket Type1
FDF34,9,Regular,0,Snack Foods,197,,1968084,OUT035,2004,Small,Tier 2,Supermarket Type1
FDP03,,Regular,0,Meat,124,,1244388,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDD32,18,Regular,0,Fruits and Vegetables,83,,832276,OUT010,1998,,Tier 3,Grocery Store
FDZ10,18,Low Fat,0,Snack Foods,128,,1275020,OUT045,2002,,Tier 2,Supermarket Type1
FDZ40,9,Low Fat,0,Frozen Foods,54,,541298,OUT035,2004,Small,Tier 2,Supermarket Type1
FDD51,11,Low Fat,0,Dairy,44,,437744,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCY30,,Low Fat,0,Household,180,,1795976,OUT019,1985,Small,Tier 1,Grocery Store
FDP58,11,LF,0,Snack Foods,218,,2179482,OUT017,2007,,Tier 2,Supermarket Type1
FDV49,10,Low Fat,0,Canned,264,,2643226,OUT017,2007,,Tier 2,Supermarket Type1
FDY24,,Regular,0,Baking Goods,52,,524298,OUT019,1985,Small,Tier 1,Grocery Store
NCO55,13,Low Fat,0,Others,107,,1071938,OUT017,2007,,Tier 2,Supermarket Type1
FDR13,10,Regular,0,Canned,117,,1166492,OUT017,2007,,Tier 2,Supermarket Type1
FDS51,13,Low Fat,0,Meat,62,,620194,OUT017,2007,,Tier 2,Supermarket Type1
FDP26,8,Low Fat,0,Dairy,105,,1047306,OUT045,2002,,Tier 2,Supermarket Type1
NCB54,,Low Fat,0,Health and Hygiene,129,,1292336,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDF32,16,Low Fat,0,Fruits and Vegetables,197,,1971426,OUT017,2007,,Tier 2,Supermarket Type1
FDN31,12,Low Fat,0,Fruits and Vegetables,189,,1891530,OUT018,2009,Medium,Tier 3,Supermarket Type2
DRM48,15,Low Fat,0,Soft Drinks,36,,360848,OUT017,2007,,Tier 2,Supermarket Type1
FDN20,19,Low Fat,0,Fruits and Vegetables,169,,1690474,OUT049,1999,Medium,Tier 1,Supermarket Type1
DRL01,20,Regular,0,Soft Drinks,233,,2331958,OUT046,1997,Small,Tier 1,Supermarket Type1
FDV56,16,Regular,0,Fruits and Vegetables,107,,1072596,OUT049,1999,Medium,Tier 1,Supermarket Type1
DRH13,,Low Fat,0,Soft Drinks,108,,1077280,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDA03,19,Regular,0,Dairy,146,,1456102,OUT017,2007,,Tier 2,Supermarket Type1
FDF47,,Low Fat,0,Starchy Foods,224,,2238746,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDX32,15,Regular,0,Fruits and Vegetables,146,,1464786,OUT046,1997,Small,Tier 1,Supermarket Type1
FDX57,17,Regular,0,Snack Foods,97,,965068,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCA30,19,LF,0,Household,191,,1905872,OUT045,2002,,Tier 2,Supermarket Type1
FDO49,11,Regular,0,Breakfast,49,,493008,OUT013,1987,High,Tier 3,Supermarket Type1
FDL04,,Low Fat,0,Frozen Foods,105,,1051622,OUT019,1985,Small,Tier 1,Grocery Store
DRM48,15,Low Fat,0,Soft Drinks,37,,372848,OUT035,2004,Small,Tier 2,Supermarket Type1
FDR16,6,Regular,0,Frozen Foods,212,,2123218,OUT013,1987,High,Tier 3,Supermarket Type1
NCC19,7,Low Fat,0,Household,193,,1926820,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCE42,21,Low Fat,0,Household,236,,2354958,OUT045,2002,,Tier 2,Supermarket Type1
FDY24,5,Regular,0,Baking Goods,55,,549298,OUT017,2007,,Tier 2,Supermarket Type1
FDH19,19,Low Fat,0,Meat,175,,1754738,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDJ46,11,Low Fat,0,Snack Foods,173,,1734054,OUT013,1987,High,Tier 3,Supermarket Type1
FDN45,19,Low Fat,0,Snack Foods,225,,2246088,OUT010,1998,,Tier 3,Grocery Store
FDY08,9,Regular,0,Fruits and Vegetables,140,,1399838,OUT035,2004,Small,Tier 2,Supermarket Type1
FDZ37,8,Regular,0,Canned,87,,866198,OUT035,2004,Small,Tier 2,Supermarket Type1
NCT30,9,LF,0,Household,47,,473718,OUT045,2002,,Tier 2,Supermarket Type1
DRY23,9,Regular,0,Soft Drinks,42,,419112,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCZ30,7,Low Fat,0,Household,122,,1217098,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDC44,16,Low Fat,0,Fruits and Vegetables,113,,1133518,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDB45,21,Low Fat,0,Fruits and Vegetables,105,,1046306,OUT035,2004,Small,Tier 2,Supermarket Type1
FDY04,18,Regular,0,Frozen Foods,163,,1632210,OUT013,1987,High,Tier 3,Supermarket Type1
FDM27,12,reg,0,Meat,159,,1588946,OUT046,1997,Small,Tier 1,Supermarket Type1
FDZ43,11,Regular,0,Fruits and Vegetables,241,,2412512,OUT017,2007,,Tier 2,Supermarket Type1
FDT39,,Regular,0,Meat,151,,1507366,OUT019,1985,Small,Tier 1,Grocery Store
NCC06,,LF,0,Household,127,,1267336,OUT019,1985,Small,Tier 1,Grocery Store
FDL15,,Low Fat,0,Meat,154,,1535682,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDL57,15,Regular,0,Snack Foods,258,,2575304,OUT017,2007,,Tier 2,Supermarket Type1
FDU08,10,Low Fat,0,Fruits and Vegetables,99,,987042,OUT046,1997,Small,Tier 1,Supermarket Type1
FDK40,7,Low Fat,0,Frozen Foods,264,,2640910,OUT017,2007,,Tier 2,Supermarket Type1
FDQ12,13,Low Fat,0,Baking Goods,229,,2291010,OUT010,1998,,Tier 3,Grocery Store
FDS48,15,Low Fat,0,Baking Goods,151,,1511708,OUT017,2007,,Tier 2,Supermarket Type1
FDP09,20,Low Fat,0,Snack Foods,212,,2120902,OUT045,2002,,Tier 2,Supermarket Type1
FDW21,5,Regular,0,Snack Foods,99,,990358,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDY25,12,Low Fat,0,Canned,181,,1810976,OUT035,2004,Small,Tier 2,Supermarket Type1
DRE13,6,Low Fat,0,Soft Drinks,86,,855198,OUT017,2007,,Tier 2,Supermarket Type1
FDV43,,Low Fat,0,Fruits and Vegetables,43,,427086,OUT019,1985,Small,Tier 1,Grocery Store
FDD22,10,Low Fat,0,Snack Foods,112,,1117544,OUT045,2002,,Tier 2,Supermarket Type1
FDM46,,Low Fat,0,Snack Foods,93,,927120,OUT019,1985,Small,Tier 1,Grocery Store
NCO30,20,Low Fat,0,Household,185,,1849608,OUT010,1998,,Tier 3,Grocery Store
FDM25,11,Regular,0,Breakfast,174,,1737712,OUT046,1997,Small,Tier 1,Supermarket Type1
NCN41,17,Low Fat,0,Health and Hygiene,123,,1228730,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDU24,7,Regular,0,Baking Goods,93,,933120,OUT045,2002,,Tier 2,Supermarket Type1
FDZ50,13,Regular,0,Dairy,184,,1837608,OUT046,1997,Small,Tier 1,Supermarket Type1
FDP45,16,Regular,0,Snack Foods,251,,2514724,OUT013,1987,High,Tier 3,Supermarket Type1
NCM54,18,Low Fat,0,Household,126,,1261678,OUT045,2002,,Tier 2,Supermarket Type1
FDW10,,Low Fat,0,Snack Foods,175,,1753370,OUT019,1985,Small,Tier 1,Grocery Store
FDP20,20,Low Fat,0,Fruits and Vegetables,128,,1279020,OUT017,2007,,Tier 2,Supermarket Type1
FDK32,16,Regular,0,Fruits and Vegetables,151,,1510682,OUT046,1997,Small,Tier 1,Supermarket Type1
FDN52,9,Regular,0,Frozen Foods,88,,877198,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDM58,17,Regular,0,Snack Foods,111,,1110544,OUT045,2002,,Tier 2,Supermarket Type1
FDZ46,,Low Fat,0,Snack Foods,111,,1108228,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCA18,10,Low Fat,0,Household,117,,1171492,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDD35,12,Low Fat,0,Starchy Foods,122,,1218440,OUT046,1997,Small,Tier 1,Supermarket Type1
NCK31,11,Low Fat,0,Others,49,,494666,OUT035,2004,Small,Tier 2,Supermarket Type1
FDI40,,Regular,0,Frozen Foods,101,,1005358,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDT50,,Regular,0,Dairy,98,,977752,OUT019,1985,Small,Tier 1,Grocery Store
NCT06,17,Low Fat,0,Household,165,,1647842,OUT046,1997,Small,Tier 1,Supermarket Type1
FDT31,20,Low Fat,0,Fruits and Vegetables,188,,1878872,OUT035,2004,Small,Tier 2,Supermarket Type1
FDT45,16,Low Fat,0,Snack Foods,53,,530956,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDT13,15,Low Fat,0,Canned,187,,1871214,OUT045,2002,,Tier 2,Supermarket Type1
FDO50,16,Low Fat,0,Canned,91,,909804,OUT045,2002,,Tier 2,Supermarket Type1
NCU18,15,Low Fat,0,Household,141,,1408496,OUT010,1998,,Tier 3,Grocery Store
NCR54,16,Low Fat,0,Household,195,,1951110,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCO18,13,Low Fat,0,Household,178,,1782686,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDU09,8,Regular,0,Snack Foods,56,,562956,OUT045,2002,,Tier 2,Supermarket Type1
FDT13,15,Low Fat,0,Canned,188,,1875214,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDE09,9,Low Fat,0,Fruits and Vegetables,112,,1122228,OUT046,1997,Small,Tier 1,Supermarket Type1
NCK53,,Low Fat,0,Health and Hygiene,101,,1011042,OUT019,1985,Small,Tier 1,Grocery Store
FDG45,8,Low Fat,0,Fruits and Vegetables,213,,2132902,OUT049,1999,Medium,Tier 1,Supermarket Type1
DRH15,9,Low Fat,0,Dairy,45,,450428,OUT035,2004,Small,Tier 2,Supermarket Type1
FDO21,,Regular,0,Snack Foods,224,,2240404,OUT019,1985,Small,Tier 1,Grocery Store
FDD14,,LF,0,Canned,184,,1842266,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDC09,16,Regular,0,Fruits and Vegetables,103,,1027332,OUT046,1997,Small,Tier 1,Supermarket Type1
FDH45,,Regular,0,Fruits and Vegetables,43,,432796,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDV32,8,Low Fat,0,Fruits and Vegetables,65,,650510,OUT046,1997,Small,Tier 1,Supermarket Type1
FDG12,7,Regular,0,Baking Goods,119,,1191098,OUT035,2004,Small,Tier 2,Supermarket Type1
FDS32,18,Regular,0,Fruits and Vegetables,140,,1401838,OUT013,1987,High,Tier 3,Supermarket Type1
NCL55,12,Low Fat,0,Others,251,,2512040,OUT018,2009,Medium,Tier 3,Supermarket Type2
DRE01,10,Low Fat,0,Soft Drinks,244,,2435512,OUT035,2004,Small,Tier 2,Supermarket Type1
DRE15,13,Low Fat,0,Dairy,77,,770012,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCL42,19,Low Fat,0,Household,247,,2470144,OUT045,2002,,Tier 2,Supermarket Type1
FDP31,21,Regular,0,Fruits and Vegetables,64,,640168,OUT013,1987,High,Tier 3,Supermarket Type1
FDN33,6,Regular,0,Snack Foods,94,,935436,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDZ59,7,Regular,0,Baking Goods,165,,1648500,OUT046,1997,Small,Tier 1,Supermarket Type1
FDE45,12,Low Fat,0,Fruits and Vegetables,178,,1783002,OUT010,1998,,Tier 3,Grocery Store
FDJ07,7,Low Fat,0,Meat,118,,1184150,OUT013,1987,High,Tier 3,Supermarket Type1
FDQ45,10,Regular,0,Snack Foods,184,,1844608,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDM33,,Low Fat,0,Snack Foods,219,,2191798,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDO15,17,Regular,0,Meat,76,,757038,OUT010,1998,,Tier 3,Grocery Store
FDM46,7,Low Fat,0,Snack Foods,93,,925120,OUT013,1987,High,Tier 3,Supermarket Type1
FDR03,16,Regular,0,Meat,206,,2056980,OUT045,2002,,Tier 2,Supermarket Type1
FDY49,17,Regular,0,Canned,166,,1664184,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDQ60,6,Regular,0,Baking Goods,119,,1188098,OUT045,2002,,Tier 2,Supermarket Type1
FDW10,21,Low Fat,0,Snack Foods,176,,1761370,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDO51,7,Regular,0,Meat,45,,446112,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDJ40,14,Regular,0,Frozen Foods,109,,1087912,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDS20,9,Low Fat,0,Fruits and Vegetables,182,,1822292,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDU45,16,Regular,0,Snack Foods,112,,1124518,OUT013,1987,High,Tier 3,Supermarket Type1
FDV02,17,Low Fat,0,Dairy,169,,1694106,OUT035,2004,Small,Tier 2,Supermarket Type1
FDN09,14,Low Fat,0,Snack Foods,242,,2422828,OUT046,1997,Small,Tier 1,Supermarket Type1
NCM55,,Low Fat,0,Others,187,,1866924,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDN23,7,Regular,0,Breads,145,,1446444,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDY31,6,Low Fat,0,Fruits and Vegetables,145,,1451418,OUT010,1998,,Tier 3,Grocery Store
FDW03,6,Regular,0,Meat,107,,1065306,OUT010,1998,,Tier 3,Grocery Store
FDD14,21,Low Fat,0,Canned,183,,1834266,OUT046,1997,Small,Tier 1,Supermarket Type1
FDV23,11,Low Fat,0,Breads,126,,1257046,OUT017,2007,,Tier 2,Supermarket Type1
DRI03,6,Low Fat,0,Dairy,176,,1757028,OUT045,2002,,Tier 2,Supermarket Type1
FDN13,19,Low Fat,0,Breakfast,99,,993358,OUT035,2004,Small,Tier 2,Supermarket Type1
FDF45,,Regular,0,Fruits and Vegetables,60,,597904,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDU46,10,Regular,0,Snack Foods,87,,874540,OUT035,2004,Small,Tier 2,Supermarket Type1
FDB57,20,Regular,0,Fruits and Vegetables,222,,2223772,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDV12,17,Regular,0,Baking Goods,100,,996384,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDQ58,7,Low Fat,0,Snack Foods,151,,1511340,OUT013,1987,High,Tier 3,Supermarket Type1
NCA18,10,Low Fat,0,Household,116,,1159492,OUT017,2007,,Tier 2,Supermarket Type1
FDH52,9,Regular,0,Frozen Foods,61,,613194,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDM24,6,Regular,0,Baking Goods,150,,1501366,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCP43,,Low Fat,0,Others,181,,1811660,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCO18,,Low Fat,0,Household,176,,1764686,OUT019,1985,Small,Tier 1,Grocery Store
FDM32,21,LF,0,Fruits and Vegetables,91,,911830,OUT017,2007,,Tier 2,Supermarket Type1
NCL07,14,Low Fat,0,Others,38,,379480,OUT017,2007,,Tier 2,Supermarket Type1
FDK03,13,Regular,0,Dairy,253,,2532356,OUT013,1987,High,Tier 3,Supermarket Type1
FDP59,21,Regular,0,Breads,102,,1022648,OUT017,2007,,Tier 2,Supermarket Type1
FDQ24,16,Low Fat,0,Baking Goods,251,,2506724,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDQ16,20,Low Fat,0,Frozen Foods,110,,1095912,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDU44,12,Regular,0,Fruits and Vegetables,161,,1606552,OUT013,1987,High,Tier 3,Supermarket Type1
FDH28,16,Regular,0,Frozen Foods,39,,386506,OUT010,1998,,Tier 3,Grocery Store
FDV28,,Regular,0,Frozen Foods,36,,356558,OUT019,1985,Small,Tier 1,Grocery Store
FDM22,14,Regular,0,Snack Foods,54,,538640,OUT045,2002,,Tier 2,Supermarket Type1
FDR56,16,Regular,0,Fruits and Vegetables,196,,1960768,OUT046,1997,Small,Tier 1,Supermarket Type1
FDV39,11,Low Fat,0,Meat,197,,1968426,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDU37,,Regular,0,Canned,81,,804960,OUT019,1985,Small,Tier 1,Grocery Store
FDQ11,6,Regular,0,Breads,257,,2564988,OUT010,1998,,Tier 3,Grocery Store
FDX02,16,Low Fat,0,Dairy,224,,2235404,OUT045,2002,,Tier 2,Supermarket Type1
NCS42,9,Low Fat,0,Household,93,,926146,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDY57,,Regular,0,Snack Foods,95,,946752,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDB21,7,Low Fat,0,Fruits and Vegetables,242,,2418854,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDE28,10,Regular,0,Frozen Foods,230,,2298668,OUT017,2007,,Tier 2,Supermarket Type1
FDQ55,14,Regular,0,Fruits and Vegetables,113,,1132834,OUT017,2007,,Tier 2,Supermarket Type1
FDA48,12,Low Fat,0,Baking Goods,223,,2226114,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDZ19,6,Low Fat,0,Fruits and Vegetables,174,,1743712,OUT045,2002,,Tier 2,Supermarket Type1
NCC43,7,Low Fat,0,Household,252,,2524066,OUT045,2002,,Tier 2,Supermarket Type1
NCV18,7,Low Fat,0,Household,82,,819250,OUT046,1997,Small,Tier 1,Supermarket Type1
NCA42,7,Low Fat,0,Household,159,,1590604,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDY45,18,Low Fat,0,Snack Foods,256,,2563356,OUT046,1997,Small,Tier 1,Supermarket Type1
NCC30,17,Low Fat,0,Household,179,,1788344,OUT045,2002,,Tier 2,Supermarket Type1
FDM57,12,Regular,0,Snack Foods,85,,853908,OUT013,1987,High,Tier 3,Supermarket Type1
FDL09,20,Regular,0,Snack Foods,167,,1667816,OUT010,1998,,Tier 3,Grocery Store
FDB09,,Low Fat,0,Fruits and Vegetables,125,,1248046,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDT44,17,Low Fat,0,Fruits and Vegetables,119,,1188466,OUT035,2004,Small,Tier 2,Supermarket Type1
NCT06,,Low Fat,0,Household,164,,1642842,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDX26,18,Low Fat,0,Dairy,183,,1833292,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDK32,16,reg,0,Fruits and Vegetables,153,,1530682,OUT013,1987,High,Tier 3,Supermarket Type1
DRA12,12,Low Fat,0,Soft Drinks,143,,1429154,OUT046,1997,Small,Tier 1,Supermarket Type1
FDO46,10,Regular,0,Snack Foods,188,,1878872,OUT010,1998,,Tier 3,Grocery Store
FDE52,10,Regular,0,Dairy,87,,866514,OUT013,1987,High,Tier 3,Supermarket Type1
NCH42,7,Low Fat,0,Household,230,,2302010,OUT045,2002,,Tier 2,Supermarket Type1
FDV08,7,Low Fat,0,Fruits and Vegetables,42,,420454,OUT035,2004,Small,Tier 2,Supermarket Type1
FDB47,9,Low Fat,0,Snack Foods,211,,2106612,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDC28,8,Low Fat,0,Frozen Foods,111,,1105254,OUT010,1998,,Tier 3,Grocery Store
FDD22,10,Low Fat,0,Snack Foods,114,,1137544,OUT046,1997,Small,Tier 1,Supermarket Type1
FDS07,,Low Fat,0,Fruits and Vegetables,115,,1152518,OUT027,1985,Medium,Tier 3,Supermarket Type3
DRI13,15,Low Fat,0,Soft Drinks,217,,2169508,OUT045,2002,,Tier 2,Supermarket Type1
FDG32,20,Low Fat,0,Fruits and Vegetables,223,,2229772,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDU14,18,Low Fat,0,Dairy,250,,2502750,OUT017,2007,,Tier 2,Supermarket Type1
FDD28,,Low Fat,0,Frozen Foods,59,,587904,OUT019,1985,Small,Tier 1,Grocery Store
NCP41,17,Low Fat,0,Health and Hygiene,110,,1095596,OUT017,2007,,Tier 2,Supermarket Type1
FDS08,6,Low Fat,0,Fruits and Vegetables,175,,1750370,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDX47,7,Regular,0,Breads,158,,1575288,OUT045,2002,,Tier 2,Supermarket Type1
FDC53,,Low Fat,0,Frozen Foods,100,,1004384,OUT019,1985,Small,Tier 1,Grocery Store
FDQ19,7,Regular,0,Fruits and Vegetables,241,,2411512,OUT035,2004,Small,Tier 2,Supermarket Type1
FDL14,8,Regular,0,Canned,155,,1548972,OUT045,2002,,Tier 2,Supermarket Type1
