ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP, Sales , Budgeted sales ,OutletID,Date,OutletSize,LocationType,OutletType
FDC09,15.5,Regular,0.026297031,Fruits and Vegetables,102.7332," 1,027,332.00 "," 2,629,703.10 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDF50,4.905,low fat,0.117808305,Canned,198.5768," 1,985,768.00 "," 11,780,830.50 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDG28,9.285,Regular,0.049270974,Frozen Foods,243.9144," 2,439,144.00 "," 4,927,097.40 ",OUT035,2004,Small,Tier 2,Supermarket Type1
NCE19,8.97,Low Fat,0.093540749,Household,55.4956," 554,956.00 "," 9,354,074.90 ",OUT017,2007,,Tier 2,Supermarket Type1
NCM53,18.75,Low Fat,0.087105823,Health and Hygiene,108.228," 1,082,280.00 "," 8,710,582.30 ",OUT010,1998,,Tier 3,Grocery Store
NCN18,8.895,Low Fat,0,Household,110.9544," 1,109,544.00 ", -   ,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDF32,16.35,Low Fat,0.068068082,Fruits and Vegetables,199.1426," 1,991,426.00 "," 6,806,808.20 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDF11,10.195,Regular,0.01761655,Starchy Foods,239.4538," 2,394,538.00 "," 1,761,655.00 ",OUT013,1987,High,Tier 3,Supermarket Type1
DRI59,9.5,Low Fat,0.040898157,Hard Drinks,225.2088," 2,252,088.00 "," 4,089,815.70 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
NCG54,12.1,Low Fat,0.079791176,Household,169.5106," 1,695,106.00 "," 7,979,117.60 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDM44,12.5,Low Fat,0.031049674,Fruits and Vegetables,101.399," 1,013,990.00 "," 3,104,967.40 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDT57,15.2,Low Fat,0.019112323,Snack Foods,236.2248," 2,362,248.00 "," 1,911,232.30 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDV24,5.635,Low Fat,0.103272336,Baking Goods,151.205," 1,512,050.00 "," 10,327,233.60 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDI50,,Regular,0.054001526,Canned,227.8352," 2,278,352.00 "," 5,400,152.60 ",OUT019,1985,Small,Tier 1,Grocery Store
FDS09,8.895,Regular,0.081073148,Snack Foods,51.2008," 512,008.00 "," 8,107,314.80 ",OUT035,2004,Small,Tier 2,Supermarket Type1
NCC31,,Low Fat,0.019774239,Household,154.5972," 1,545,972.00 "," 1,977,423.90 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDQ07,,Regular,0.153038134,Fruits and Vegetables,219.0456," 2,190,456.00 "," 15,303,813.40 ",OUT019,1985,Small,Tier 1,Grocery Store
FDC22,6.89,Regular,0.13720009,Snack Foods,191.882," 1,918,820.00 "," 13,720,009.00 ",OUT017,2007,,Tier 2,Supermarket Type1
FDZ56,16.25,Low Fat,0.02573698,Fruits and Vegetables,169.3474," 1,693,474.00 "," 2,573,698.00 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDZ40,,Low Fat,0.070354806,Frozen Foods,53.9298," 539,298.00 "," 7,035,480.60 ",OUT019,1985,Small,Tier 1,Grocery Store
FDS46,,Regular,0.047028483,Snack Foods,118.3782," 1,183,782.00 "," 4,702,848.30 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
DRD24,13.85,Low Fat,0.030857538,Soft Drinks,140.6154," 1,406,154.00 "," 3,085,753.80 ",OUT045,2002,,Tier 2,Supermarket Type1
FDV45,16.75,Low Fat,0.045302246,Snack Foods,189.1556," 1,891,556.00 "," 4,530,224.60 ",OUT017,2007,,Tier 2,Supermarket Type1
FDL26,18,Low Fat,0.073341257,Canned,155.7972," 1,557,972.00 "," 7,334,125.70 ",OUT045,2002,,Tier 2,Supermarket Type1
FDA56,9.21,Low Fat,0.00880049,Fruits and Vegetables,123.0414," 1,230,414.00 "," 880,049.00 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDN27,20.85,Low Fat,0.039562497,Meat,118.1808," 1,181,808.00 "," 3,956,249.70 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDM20,10,Low Fat,0.038745948,Fruits and Vegetables,245.0144," 2,450,144.00 "," 3,874,594.80 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDO16,5.48,Low Fat,0.015193653,Frozen Foods,82.825," 828,250.00 "," 1,519,365.30 ",OUT017,2007,,Tier 2,Supermarket Type1
FDL03,19.25,Regular,0.027075481,Meat,195.611," 1,956,110.00 "," 2,707,548.10 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDE58,18.5,Low Fat,0.052068722,Snack Foods,117.0124," 1,170,124.00 "," 5,206,872.20 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDI02,,Regular,0.114010306,Canned,112.2202," 1,122,202.00 "," 11,401,030.60 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
NCC55,,LF,0.111641021,Household,38.8848," 388,848.00 "," 11,164,102.10 ",OUT019,1985,Small,Tier 1,Grocery Store
FDR03,15.7,Regular,0.008771522,Meat,205.798," 2,057,980.00 "," 877,152.20 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDB14,20.25,Regular,0.103304968,Canned,92.612," 926,120.00 "," 10,330,496.80 ",OUT017,2007,,Tier 2,Supermarket Type1
FDR45,10.8,LF,0.028919203,Snack Foods,240.9222," 2,409,222.00 "," 2,891,920.30 ",OUT013,1987,High,Tier 3,Supermarket Type1
NCN07,18.5,Low Fat,0.034136703,Others,130.0284," 1,300,284.00 "," 3,413,670.30 ",OUT017,2007,,Tier 2,Supermarket Type1
FDM51,,Regular,0.045393469,Meat,102.2674," 1,022,674.00 "," 4,539,346.90 ",OUT019,1985,Small,Tier 1,Grocery Store
FDT52,,Regular,0.047199898,Frozen Foods,244.9144," 2,449,144.00 "," 4,719,989.80 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDL26,18,Low Fat,0.07319282,Canned,154.2972," 1,542,972.00 "," 7,319,282.00 ",OUT046,1997,Small,Tier 1,Supermarket Type1
NCZ42,10.5,Low Fat,0.011287929,Household,238.9248," 2,389,248.00 "," 1,128,792.90 ",OUT046,1997,Small,Tier 1,Supermarket Type1
DRI47,,Low Fat,0.036628533,Hard Drinks,145.6128," 1,456,128.00 "," 3,662,853.30 ",OUT019,1985,Small,Tier 1,Grocery Store
FDW40,14,Regular,0.105057952,Frozen Foods,141.1812," 1,411,812.00 "," 10,505,795.20 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDN34,15.6,Regular,0,Snack Foods,169.2132," 1,692,132.00 ", -   ,OUT046,1997,Small,Tier 1,Supermarket Type1
FDS01,11.6,Low Fat,0.017741644,Canned,178.3686," 1,783,686.00 "," 1,774,164.40 ",OUT035,2004,Small,Tier 2,Supermarket Type1
NCG55,16.25,Low Fat,0.039225553,Household,116.2176," 1,162,176.00 "," 3,922,555.30 ",OUT045,2002,,Tier 2,Supermarket Type1
FDC11,20.5,Low Fat,0.141766029,Starchy Foods,87.4172," 874,172.00 "," 14,176,602.90 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDX35,5.035,Regular,0.080236064,Breads,226.4036," 2,264,036.00 "," 8,023,606.40 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
NCB06,17.6,Low Fat,0.082332074,Health and Hygiene,160.392," 1,603,920.00 "," 8,233,207.40 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDR09,,Low Fat,0.136085739,Snack Foods,259.8962," 2,598,962.00 "," 13,608,573.90 ",OUT019,1985,Small,Tier 1,Grocery Store
FDC53,8.68,Low Fat,0.008885672,Frozen Foods,96.9384," 969,384.00 "," 888,567.20 ",OUT017,2007,,Tier 2,Supermarket Type1
FDY45,17.5,Low Fat,0,Snack Foods,255.2356," 2,552,356.00 ", -   ,OUT013,1987,High,Tier 3,Supermarket Type1
FDA22,7.435,Low Fat,0.141355941,Starchy Foods,168.5158," 1,685,158.00 "," 14,135,594.10 ",OUT010,1998,,Tier 3,Grocery Store
FDE02,8.71,Low Fat,0.121227447,Canned,95.2778," 952,778.00 "," 12,122,744.70 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDW21,5.34,Regular,0.005975976,Snack Foods,100.8358," 1,008,358.00 "," 597,597.60 ",OUT045,2002,,Tier 2,Supermarket Type1
FDV34,10.695,Regular,0.011425458,Snack Foods,73.6038," 736,038.00 "," 1,142,545.80 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDS59,14.8,Regular,0.043961689,Breads,109.157," 1,091,570.00 "," 4,396,168.90 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
NCW17,18,Low Fat,0.01949589,Health and Hygiene,127.8994," 1,278,994.00 "," 1,949,589.00 ",OUT017,2007,,Tier 2,Supermarket Type1
NCK54,12.15,Low Fat,0.029523375,Household,117.215," 1,172,150.00 "," 2,952,337.50 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDG17,,Regular,0.062751586,Frozen Foods,244.2486," 2,442,486.00 "," 6,275,158.60 ",OUT019,1985,Small,Tier 1,Grocery Store
FDG35,21.2,Regular,0,Starchy Foods,173.0738," 1,730,738.00 ", -   ,OUT017,2007,,Tier 2,Supermarket Type1
FDD08,8.3,Low Fat,0.059175953,Fruits and Vegetables,37.8506," 378,506.00 "," 5,917,595.30 ",OUT010,1998,,Tier 3,Grocery Store
NCO07,9.06,Low Fat,0.009831566,Others,211.156," 2,111,560.00 "," 983,156.60 ",OUT017,2007,,Tier 2,Supermarket Type1
FDJ10,5.095,reg,0.216762584,Snack Foods,142.2838," 1,422,838.00 "," 21,676,258.40 ",OUT010,1998,,Tier 3,Grocery Store
FDW36,11.15,Low Fat,0.057254675,Baking Goods,104.0622," 1,040,622.00 "," 5,725,467.50 ",OUT017,2007,,Tier 2,Supermarket Type1
FDW21,5.34,Regular,0,Snack Foods,101.0358," 1,010,358.00 ", -   ,OUT010,1998,,Tier 3,Grocery Store
FDY19,19.75,Low Fat,0.041598912,Fruits and Vegetables,118.0466," 1,180,466.00 "," 4,159,891.20 ",OUT017,2007,,Tier 2,Supermarket Type1
DRE03,19.6,Low Fat,0.024206741,Dairy,47.0718," 470,718.00 "," 2,420,674.10 ",OUT013,1987,High,Tier 3,Supermarket Type1
NCC55,10.695,Low Fat,0.063862271,Household,38.1848," 381,848.00 "," 6,386,227.10 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDH52,9.42,Regular,0.073484791,Frozen Foods,63.6194," 636,194.00 "," 7,348,479.10 ",OUT010,1998,,Tier 3,Grocery Store
FDO09,13.5,Regular,0.125983278,Snack Foods,264.691," 2,646,910.00 "," 12,598,327.80 ",OUT017,2007,,Tier 2,Supermarket Type1
FDU43,19.35,Regular,0.058161092,Fruits and Vegetables,239.4564," 2,394,564.00 "," 5,816,109.20 ",OUT045,2002,,Tier 2,Supermarket Type1
FDX09,9,Low Fat,0.1092139,Snack Foods,175.037," 1,750,370.00 "," 10,921,390.00 ",OUT010,1998,,Tier 3,Grocery Store
FDH40,,Regular,0.138195491,Frozen Foods,83.1276," 831,276.00 "," 13,819,549.10 ",OUT019,1985,Small,Tier 1,Grocery Store
FDW58,20.75,Low Fat,0.007595816,Snack Foods,104.4622," 1,044,622.00 "," 759,581.60 ",OUT017,2007,,Tier 2,Supermarket Type1
FDC47,15,Low Fat,0.11956313,Snack Foods,227.2694," 2,272,694.00 "," 11,956,313.00 ",OUT017,2007,,Tier 2,Supermarket Type1
NCR41,17.85,LF,0.018020588,Health and Hygiene,94.4094," 944,094.00 "," 1,802,058.80 ",OUT035,2004,Small,Tier 2,Supermarket Type1
DRG49,7.81,Low Fat,0.067442541,Soft Drinks,244.7486," 2,447,486.00 "," 6,744,254.10 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDC52,,Regular,0.008239804,Dairy,152.2708," 1,522,708.00 "," 823,980.40 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDY13,12.1,Low Fat,0.030127406,Canned,74.567," 745,670.00 "," 3,012,740.60 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDY35,17.6,Regular,0.016014343,Breads,44.0402," 440,402.00 "," 1,601,434.30 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDI35,14,Low Fat,0.041524729,Starchy Foods,181.7634," 1,817,634.00 "," 4,152,472.90 ",OUT017,2007,,Tier 2,Supermarket Type1
NCU18,15.1,Low Fat,0.055926872,Household,141.4496," 1,414,496.00 "," 5,592,687.20 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDY33,14.5,Regular,0.097597084,Snack Foods,158.5262," 1,585,262.00 "," 9,759,708.40 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDC15,,Low Fat,0.177107232,Dairy,157.5288," 1,575,288.00 "," 17,710,723.20 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDU01,20.25,Regular,0,Canned,186.4924," 1,864,924.00 ", -   ,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCU42,9,Low Fat,0.019506654,Household,169.5474," 1,695,474.00 "," 1,950,665.40 ",OUT046,1997,Small,Tier 1,Supermarket Type1
NCV29,11.8,Low Fat,0.022936556,Health and Hygiene,177.6686," 1,776,686.00 "," 2,293,655.60 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
NCY30,20.25,Low Fat,0.02610006,Household,182.8976," 1,828,976.00 "," 2,610,006.00 ",OUT017,2007,,Tier 2,Supermarket Type1
FDQ46,7.51,Low Fat,0.103974431,Snack Foods,112.1544," 1,121,544.00 "," 10,397,443.10 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDG58,,Regular,0.086360962,Snack Foods,153.7972," 1,537,972.00 "," 8,636,096.20 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDK33,17.85,Low Fat,0.011298801,Snack Foods,213.256," 2,132,560.00 "," 1,129,880.10 ",OUT017,2007,,Tier 2,Supermarket Type1
NCD07,9.1,Low Fat,0.055541153,Household,115.6518," 1,156,518.00 "," 5,554,115.30 ",OUT045,2002,,Tier 2,Supermarket Type1
NCX29,,Low Fat,0.088720803,Health and Hygiene,144.4102," 1,444,102.00 "," 8,872,080.30 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
NCT42,5.88,Low Fat,0.024866609,Household,148.3392," 1,483,392.00 "," 2,486,660.90 ",OUT013,1987,High,Tier 3,Supermarket Type1
DRN59,15,Low Fat,0.064129493,Hard Drinks,45.906," 459,060.00 "," 6,412,949.30 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDI44,16.1,Low Fat,0.100213917,Fruits and Vegetables,79.0328," 790,328.00 "," 10,021,391.70 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDA45,21.25,Low Fat,0.155621254,Snack Foods,178.237," 1,782,370.00 "," 15,562,125.40 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDP31,21.1,Regular,0.161832494,Fruits and Vegetables,65.7168," 657,168.00 "," 16,183,249.40 ",OUT045,2002,,Tier 2,Supermarket Type1
FDY01,11.8,Regular,0.170283492,Canned,115.1834," 1,151,834.00 "," 17,028,349.20 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDT09,15.15,Regular,0.012313256,Snack Foods,132.8284," 1,328,284.00 "," 1,231,325.60 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
DRH03,,Low Fat,0,Dairy,94.812," 948,120.00 ", -   ,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDA36,5.985,Low Fat,0.005689466,Baking Goods,186.6924," 1,866,924.00 "," 568,946.60 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
NCF31,9.13,Low Fat,0.052140695,Household,153.4024," 1,534,024.00 "," 5,214,069.50 ",OUT017,2007,,Tier 2,Supermarket Type1
FDG14,9,Regular,0.050579228,Canned,151.3024," 1,513,024.00 "," 5,057,922.80 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDG28,,Regular,0.04904165,Frozen Foods,245.5144," 2,455,144.00 "," 4,904,165.00 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDU14,17.75,Low Fat,0.034806679,Dairy,250.175," 2,501,750.00 "," 3,480,667.90 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDY47,,Regular,0.095395258,Breads,131.131," 1,311,310.00 "," 9,539,525.80 ",OUT019,1985,Small,Tier 1,Grocery Store
FDI56,7.325,Low Fat,0.093530571,Fruits and Vegetables,90.4146," 904,146.00 "," 9,353,057.10 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
DRD01,12.1,Regular,0.061124626,Soft Drinks,56.4614," 564,614.00 "," 6,112,462.60 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDM22,14,Regular,0,Snack Foods,54.864," 548,640.00 ", -   ,OUT046,1997,Small,Tier 1,Supermarket Type1
FDH33,12.85,Low Fat,0.121624114,Snack Foods,42.2428," 422,428.00 "," 12,162,411.40 ",OUT013,1987,High,Tier 3,Supermarket Type1
DRZ24,7.535,Low Fat,0.081719458,Soft Drinks,118.444," 1,184,440.00 "," 8,171,945.80 ",OUT013,1987,High,Tier 3,Supermarket Type1
NCQ38,16.35,Low Fat,0.01336643,Others,105.228," 1,052,280.00 "," 1,336,643.00 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDO16,,Low Fat,0.015035032,Frozen Foods,84.025," 840,250.00 "," 1,503,503.20 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDU07,,Low Fat,0.059557164,Fruits and Vegetables,149.2366," 1,492,366.00 "," 5,955,716.40 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
NCB07,19.2,Low Fat,0.077443049,Household,194.511," 1,945,110.00 "," 7,744,304.90 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDU48,18.85,Low Fat,0.055470721,Baking Goods,132.1284," 1,321,284.00 "," 5,547,072.10 ",OUT045,2002,,Tier 2,Supermarket Type1
NCM43,14.5,Low Fat,0.019514867,Others,165.121," 1,651,210.00 "," 1,951,486.70 ",OUT045,2002,,Tier 2,Supermarket Type1
FDR31,6.46,Regular,0.08228859,Fruits and Vegetables,144.4102," 1,444,102.00 "," 8,228,859.00 ",OUT010,1998,,Tier 3,Grocery Store
DRK49,14.15,Low Fat,0.036090136,Soft Drinks,41.1138," 411,138.00 "," 3,609,013.60 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
NCI30,20.25,Low Fat,0.098645981,Household,244.746," 2,447,460.00 "," 9,864,598.10 ",OUT010,1998,,Tier 3,Grocery Store
DRD60,15.7,Low Fat,0.03744271,Soft Drinks,181.1634," 1,811,634.00 "," 3,744,271.00 ",OUT017,2007,,Tier 2,Supermarket Type1
NCG19,20.25,Low Fat,0.147933567,Household,235.3616," 2,353,616.00 "," 14,793,356.70 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDH12,9.6,LF,0.084937598,Baking Goods,105.028," 1,050,280.00 "," 8,493,759.80 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDM32,20.5,Low Fat,0.020601136,Fruits and Vegetables,91.683," 916,830.00 "," 2,060,113.60 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDM27,12.35,Regular,0.158439388,Meat,156.0946," 1,560,946.00 "," 15,843,938.80 ",OUT035,2004,Small,Tier 2,Supermarket Type1
NCU53,,Low Fat,0,Health and Hygiene,165.7842," 1,657,842.00 ", -   ,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCQ18,15.75,Low Fat,0.135072801,Household,99.17," 991,700.00 "," 13,507,280.10 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDS10,19.2,Low Fat,0.035156307,Snack Foods,179.1318," 1,791,318.00 "," 3,515,630.70 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDB33,,Low Fat,0.014509564,Fruits and Vegetables,157.4262," 1,574,262.00 "," 1,450,956.40 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDI12,9.395,Regular,0.100315391,Baking Goods,85.8856," 858,856.00 "," 10,031,539.10 ",OUT013,1987,High,Tier 3,Supermarket Type1
NCW42,18.2,Low Fat,0.058420325,Household,221.4456," 2,214,456.00 "," 5,842,032.50 ",OUT013,1987,High,Tier 3,Supermarket Type1
NCC06,19,Low Fat,0.027096298,Household,128.6336," 1,286,336.00 "," 2,709,629.80 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDW02,4.805,Regular,0.037912667,Dairy,125.8704," 1,258,704.00 "," 3,791,266.70 ",OUT017,2007,,Tier 2,Supermarket Type1
NCD43,8.85,Low Fat,0.016110572,Household,104.2964," 1,042,964.00 "," 1,611,057.20 ",OUT017,2007,,Tier 2,Supermarket Type1
FDM57,11.65,Regular,0.076158144,Snack Foods,82.9908," 829,908.00 "," 7,615,814.40 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDA58,9.395,Low Fat,0.104338095,Snack Foods,236.8932," 2,368,932.00 "," 10,433,809.50 ",OUT017,2007,,Tier 2,Supermarket Type1
FDK56,9.695,Low Fat,0.129998012,Fruits and Vegetables,185.1898," 1,851,898.00 "," 12,999,801.20 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDP52,18.7,Regular,0,Frozen Foods,231.201," 2,312,010.00 ", -   ,OUT045,2002,,Tier 2,Supermarket Type1
FDW20,20.75,LF,0.024247803,Fruits and Vegetables,123.973," 1,239,730.00 "," 2,424,780.30 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDS52,8.89,Low Fat,0.005483027,Frozen Foods,100.4016," 1,004,016.00 "," 548,302.70 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
NCT29,12.6,Low Fat,0.064371885,Health and Hygiene,119.8414," 1,198,414.00 "," 6,437,188.50 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
NCL54,12.6,Low Fat,0.082684949,Household,176.6054," 1,766,054.00 "," 8,268,494.90 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDC05,13.1,Regular,0.098984923,Frozen Foods,198.2768," 1,982,768.00 "," 9,898,492.30 ",OUT045,2002,,Tier 2,Supermarket Type1
FDF34,9.3,Regular,0.014016743,Snack Foods,196.8084," 1,968,084.00 "," 1,401,674.30 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDP03,,Regular,0.060880827,Meat,124.4388," 1,244,388.00 "," 6,088,082.70 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDD32,17.7,Regular,0.068511767,Fruits and Vegetables,83.2276," 832,276.00 "," 6,851,176.70 ",OUT010,1998,,Tier 3,Grocery Store
FDZ10,17.85,Low Fat,0,Snack Foods,127.502," 1,275,020.00 ", -   ,OUT045,2002,,Tier 2,Supermarket Type1
FDZ40,8.935,Low Fat,0.04017515,Frozen Foods,54.1298," 541,298.00 "," 4,017,515.00 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDD51,11.15,Low Fat,0.120441348,Dairy,43.7744," 437,744.00 "," 12,044,134.80 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
NCY30,,Low Fat,0.045440803,Household,179.5976," 1,795,976.00 "," 4,544,080.30 ",OUT019,1985,Small,Tier 1,Grocery Store
FDP58,11.1,LF,0.135906738,Snack Foods,217.9482," 2,179,482.00 "," 13,590,673.80 ",OUT017,2007,,Tier 2,Supermarket Type1
FDV49,10,Low Fat,0.025973288,Canned,264.3226," 2,643,226.00 "," 2,597,328.80 ",OUT017,2007,,Tier 2,Supermarket Type1
FDY24,,Regular,0.23372937,Baking Goods,52.4298," 524,298.00 "," 23,372,937.00 ",OUT019,1985,Small,Tier 1,Grocery Store
NCO55,12.8,Low Fat,0.091552173,Others,107.1938," 1,071,938.00 "," 9,155,217.30 ",OUT017,2007,,Tier 2,Supermarket Type1
FDR13,9.895,Regular,0.028883289,Canned,116.6492," 1,166,492.00 "," 2,888,328.90 ",OUT017,2007,,Tier 2,Supermarket Type1
FDS51,13.35,Low Fat,0.03236252,Meat,62.0194," 620,194.00 "," 3,236,252.00 ",OUT017,2007,,Tier 2,Supermarket Type1
FDP26,7.785,Low Fat,0.139835844,Dairy,104.7306," 1,047,306.00 "," 13,983,584.40 ",OUT045,2002,,Tier 2,Supermarket Type1
NCB54,,Low Fat,0.049810328,Health and Hygiene,129.2336," 1,292,336.00 "," 4,981,032.80 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDF32,16.35,Low Fat,0.068466049,Fruits and Vegetables,197.1426," 1,971,426.00 "," 6,846,604.90 ",OUT017,2007,,Tier 2,Supermarket Type1
FDN31,11.5,Low Fat,0.073178424,Fruits and Vegetables,189.153," 1,891,530.00 "," 7,317,842.40 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
DRM48,15.2,Low Fat,0.113535259,Soft Drinks,36.0848," 360,848.00 "," 11,353,525.90 ",OUT017,2007,,Tier 2,Supermarket Type1
FDN20,19.35,Low Fat,0.026222599,Fruits and Vegetables,169.0474," 1,690,474.00 "," 2,622,259.90 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
DRL01,19.5,Regular,0,Soft Drinks,233.1958," 2,331,958.00 ", -   ,OUT046,1997,Small,Tier 1,Supermarket Type1
FDV56,16.1,Regular,0.01361686,Fruits and Vegetables,107.2596," 1,072,596.00 "," 1,361,686.00 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
DRH13,,Low Fat,0.023770288,Soft Drinks,107.728," 1,077,280.00 "," 2,377,028.80 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDA03,18.5,Regular,0.045720935,Dairy,145.6102," 1,456,102.00 "," 4,572,093.50 ",OUT017,2007,,Tier 2,Supermarket Type1
FDF47,,Low Fat,0.097145513,Starchy Foods,223.8746," 2,238,746.00 "," 9,714,551.30 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDX32,15.1,Regular,0.099858247,Fruits and Vegetables,146.4786," 1,464,786.00 "," 9,985,824.70 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDX57,17.25,Regular,0.047339698,Snack Foods,96.5068," 965,068.00 "," 4,733,969.80 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
NCA30,19,LF,0.129596025,Household,190.5872," 1,905,872.00 "," 12,959,602.50 ",OUT045,2002,,Tier 2,Supermarket Type1
FDO49,10.6,Regular,0.033024663,Breakfast,49.3008," 493,008.00 "," 3,302,466.30 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDL04,,Low Fat,0.195963464,Frozen Foods,105.1622," 1,051,622.00 "," 19,596,346.40 ",OUT019,1985,Small,Tier 1,Grocery Store
DRM48,15.2,Low Fat,0.112875322,Soft Drinks,37.2848," 372,848.00 "," 11,287,532.20 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDR16,5.845,Regular,0.104930609,Frozen Foods,212.3218," 2,123,218.00 "," 10,493,060.90 ",OUT013,1987,High,Tier 3,Supermarket Type1
NCC19,6.57,Low Fat,0.097275225,Household,192.682," 1,926,820.00 "," 9,727,522.50 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
NCE42,21.1,Low Fat,0.010623794,Household,235.4958," 2,354,958.00 "," 1,062,379.40 ",OUT045,2002,,Tier 2,Supermarket Type1
FDY24,4.88,Regular,0.134248297,Baking Goods,54.9298," 549,298.00 "," 13,424,829.70 ",OUT017,2007,,Tier 2,Supermarket Type1
FDH19,19.35,Low Fat,0.033139916,Meat,175.4738," 1,754,738.00 "," 3,313,991.60 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDJ46,11.1,Low Fat,0.044786137,Snack Foods,173.4054," 1,734,054.00 "," 4,478,613.70 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDN45,19.35,Low Fat,0.197679823,Snack Foods,224.6088," 2,246,088.00 "," 19,767,982.30 ",OUT010,1998,,Tier 3,Grocery Store
